mes,municipio,departamento,valorobservado,riesgo_humedad
2017-05,SAN BERNARDO,CUNDINAMARCA,99.0,riesgo_alto_alta_humedad
2017-05,SAN CAYETANO,CUNDINAMARCA,86.0703653585927,riesgo_moderado_alta_humedad
2017-05,SANDONÁ,NARIÑO,83.31817166324787,riesgo_moderado_alta_humedad
2017-05,SASAIMA,CUNDINAMARCA,53.8705302109509,ligeramente_seco
2017-05,SUBACHOQUE,CUNDINAMARCA,84.98233695652173,riesgo_moderado_alta_humedad
2017-05,TAMINANGO,NARIÑO,80.71774193548387,riesgo_moderado_alta_humedad
2017-05,TIBACUY,CUNDINAMARCA,80.36460393531978,riesgo_moderado_alta_humedad
2017-05,TOCANCIPÁ,CUNDINAMARCA,82.41711956521739,riesgo_moderado_alta_humedad
2017-05,TÚQUERRES,NARIÑO,85.54218533886583,riesgo_moderado_alta_humedad
2017-05,UBATÉ,CUNDINAMARCA,81.82907133243607,riesgo_moderado_alta_humedad
2017-05,VIANÍ,CUNDINAMARCA,83.61736770691995,riesgo_moderado_alta_humedad
2017-05,VILLAPINZÓN,CUNDINAMARCA,95.37420382165605,riesgo_alto_alta_humedad
2017-05,VILLETA,CUNDINAMARCA,83.94013605442177,riesgo_moderado_alta_humedad
2017-05,ZIPAQUIRÁ,CUNDINAMARCA,91.75370121130551,riesgo_alto_alta_humedad
2017-06,BARBACOAS,NARIÑO,95.2,riesgo_alto_alta_humedad
2017-06,CABRERA,CUNDINAMARCA,90.36220472440945,riesgo_alto_alta_humedad
2017-06,CACHIPAY,CUNDINAMARCA,79.54413892908828,óptimo
2017-06,CAPARRAPÍ,CUNDINAMARCA,89.14494875549049,riesgo_moderado_alta_humedad
2017-06,CARMEN DE CARUPA,CUNDINAMARCA,84.69076923076923,riesgo_moderado_alta_humedad
2017-06,CONSACÁ,NARIÑO,82.05612056712964,riesgo_moderado_alta_humedad
2017-06,CONTADERO,NARIÑO,75.58532934131736,óptimo
2017-06,EL COLEGIO,CUNDINAMARCA,76.15536640648523,óptimo
2017-06,FÚQUENE,CUNDINAMARCA,84.20592823712948,riesgo_moderado_alta_humedad
2017-06,GIRARDOT,CUNDINAMARCA,72.89595375722543,óptimo
2017-06,GUASCA,CUNDINAMARCA,89.24094707520891,riesgo_moderado_alta_humedad
2017-06,LA CALERA,CUNDINAMARCA,63.16196738558653,óptimo
2017-06,LA PALMA,CUNDINAMARCA,76.385585211292,óptimo
2017-06,LA UNIÓN,NARIÑO,77.03738364959186,óptimo
2017-06,LENGUAZAQUE,CUNDINAMARCA,81.54364471669219,riesgo_moderado_alta_humedad
2017-06,MOSQUERA,CUNDINAMARCA,83.38011695906432,riesgo_moderado_alta_humedad
2017-06,NEMOCÓN,CUNDINAMARCA,91.08472012102874,riesgo_alto_alta_humedad
2017-06,PACHO,CUNDINAMARCA,81.25265712335002,riesgo_moderado_alta_humedad
2017-06,PASCA,CUNDINAMARCA,65.36703296703297,óptimo
2017-06,PASTO,NARIÑO,76.84411535463757,óptimo
2017-06,PUERRES,NARIÑO,32.782752902155885,riesgo_baja_humedad
2017-06,PUERTO SALGAR,CUNDINAMARCA,62.10492845786963,óptimo
2017-06,QUEBRADANEGRA,CUNDINAMARCA,83.608,riesgo_moderado_alta_humedad
2017-06,QUETAME,CUNDINAMARCA,86.85737612445799,riesgo_moderado_alta_humedad
2017-06,SAN BERNARDO,CUNDINAMARCA,99.0,riesgo_alto_alta_humedad
2017-06,SAN CAYETANO,CUNDINAMARCA,84.1800878477306,riesgo_moderado_alta_humedad
2017-06,SANDONÁ,NARIÑO,80.87706280109848,riesgo_moderado_alta_humedad
2017-06,SASAIMA,CUNDINAMARCA,54.28318838883901,ligeramente_seco
2017-06,SUBACHOQUE,CUNDINAMARCA,84.92207792207792,riesgo_moderado_alta_humedad
2017-06,TAMINANGO,NARIÑO,77.55182926829268,óptimo
2017-06,TIBACUY,CUNDINAMARCA,80.09847577032404,riesgo_moderado_alta_humedad
2017-06,TOCANCIPÁ,CUNDINAMARCA,85.60982658959537,riesgo_moderado_alta_humedad
2017-06,TÚQUERRES,NARIÑO,83.12254160363086,riesgo_moderado_alta_humedad
2017-06,UBATÉ,CUNDINAMARCA,81.77878787878788,riesgo_moderado_alta_humedad
2017-06,VIANÍ,CUNDINAMARCA,80.0539358600583,riesgo_moderado_alta_humedad
2017-06,VILLAPINZÓN,CUNDINAMARCA,96.49442379182156,riesgo_alto_alta_humedad
2017-06,VILLETA,CUNDINAMARCA,79.37,óptimo
2017-06,ZIPAQUIRÁ,CUNDINAMARCA,92.3849840255591,riesgo_alto_alta_humedad
2017-07,BARBACOAS,NARIÑO,95.42294520547945,riesgo_alto_alta_humedad
2017-07,CABRERA,CUNDINAMARCA,88.30068728522336,riesgo_moderado_alta_humedad
2017-07,CACHIPAY,CUNDINAMARCA,71.31315789473685,óptimo
2017-07,CAPARRAPÍ,CUNDINAMARCA,73.4320652173913,óptimo
2017-07,CARMEN DE CARUPA,CUNDINAMARCA,84.42582417582418,riesgo_moderado_alta_humedad
2017-07,CONSACÁ,NARIÑO,62.51432614673681,óptimo
2017-07,CONTADERO,NARIÑO,71.40371621621621,óptimo
2017-07,EL COLEGIO,CUNDINAMARCA,67.78429491131976,óptimo
2017-07,FÚQUENE,CUNDINAMARCA,79.9475138121547,óptimo
2017-07,GIRARDOT,CUNDINAMARCA,60.712732919254655,óptimo
2017-07,GUASCA,CUNDINAMARCA,91.25081433224756,riesgo_alto_alta_humedad
2017-07,LA CALERA,CUNDINAMARCA,65.83782352941176,óptimo
2017-07,LA PALMA,CUNDINAMARCA,64.64005018301982,óptimo
2017-07,LA UNIÓN,NARIÑO,54.96337615894918,ligeramente_seco
2017-07,LENGUAZAQUE,CUNDINAMARCA,81.81693989071039,riesgo_moderado_alta_humedad
2017-07,MOSQUERA,CUNDINAMARCA,79.0392798690671,óptimo
2017-07,NEMOCÓN,CUNDINAMARCA,92.21571906354515,riesgo_alto_alta_humedad
2017-07,PACHO,CUNDINAMARCA,65.97243093556607,óptimo
2017-07,PASCA,CUNDINAMARCA,76.8208516886931,óptimo
2017-07,PASTO,NARIÑO,71.3870696893367,óptimo
2017-07,PUERRES,NARIÑO,0.7714285714285715,riesgo_baja_humedad
2017-07,PUERTO SALGAR,CUNDINAMARCA,46.850174216027874,riesgo_baja_humedad
2017-07,QUEBRADANEGRA,CUNDINAMARCA,70.13350785340315,óptimo
2017-07,QUETAME,CUNDINAMARCA,86.82219797269076,riesgo_moderado_alta_humedad
2017-07,SAN BERNARDO,CUNDINAMARCA,98.484375,riesgo_alto_alta_humedad
2017-07,SAN CAYETANO,CUNDINAMARCA,76.2828618968386,óptimo
2017-07,SANDONÁ,NARIÑO,64.48959164776431,óptimo
2017-07,SASAIMA,CUNDINAMARCA,64.59866759520813,óptimo
2017-07,SUBACHOQUE,CUNDINAMARCA,87.46194225721784,riesgo_moderado_alta_humedad
2017-07,TAMINANGO,NARIÑO,61.28295254833041,óptimo
2017-07,TIBACUY,CUNDINAMARCA,75.8783659726393,óptimo
2017-07,TOCANCIPÁ,CUNDINAMARCA,84.31937172774869,riesgo_moderado_alta_humedad
2017-07,TÚQUERRES,NARIÑO,79.91404958677685,óptimo
2017-07,UBATÉ,CUNDINAMARCA,78.81206896551724,óptimo
2017-07,VIANÍ,CUNDINAMARCA,64.2663043478261,óptimo
2017-07,VILLAPINZÓN,CUNDINAMARCA,98.75045871559632,riesgo_alto_alta_humedad
2017-07,VILLETA,CUNDINAMARCA,61.382,óptimo
2017-07,ZIPAQUIRÁ,CUNDINAMARCA,95.62938230383973,riesgo_alto_alta_humedad
2017-08,BARBACOAS,NARIÑO,94.42433697347894,riesgo_alto_alta_humedad
2017-08,CABRERA,CUNDINAMARCA,86.25607779578606,riesgo_moderado_alta_humedad
2017-08,CACHIPAY,CUNDINAMARCA,66.22516297636632,óptimo
2017-08,CAPARRAPÍ,CUNDINAMARCA,84.57485029940119,riesgo_moderado_alta_humedad
2017-08,CARMEN DE CARUPA,CUNDINAMARCA,80.9639175257732,riesgo_moderado_alta_humedad
2017-08,CONSACÁ,NARIÑO,72.91433330203257,óptimo
2017-08,CONTADERO,NARIÑO,69.76051779935275,óptimo
2017-08,EL COLEGIO,CUNDINAMARCA,65.61587177019341,óptimo
2017-08,FÚQUENE,CUNDINAMARCA,73.81141868512111,óptimo
2017-08,GIRARDOT,CUNDINAMARCA,59.241706161137444,ligeramente_seco
2017-08,GUASCA,CUNDINAMARCA,84.90117994100295,riesgo_moderado_alta_humedad
2017-08,LA CALERA,CUNDINAMARCA,49.61199696279423,riesgo_baja_humedad
2017-08,LA PALMA,CUNDINAMARCA,68.887450743007,óptimo
2017-08,LA UNIÓN,NARIÑO,63.49020017417557,óptimo
2017-08,LENGUAZAQUE,CUNDINAMARCA,79.496632996633,óptimo
2017-08,MOSQUERA,CUNDINAMARCA,79.21815286624204,óptimo
2017-08,NEMOCÓN,CUNDINAMARCA,88.77342419080068,riesgo_moderado_alta_humedad
2017-08,PACHO,CUNDINAMARCA,63.81439595501607,óptimo
2017-08,PASCA,CUNDINAMARCA,82.824,riesgo_moderado_alta_humedad
2017-08,PASTO,NARIÑO,71.09573612228479,óptimo
2017-08,PUERRES,NARIÑO,3.2743801652892564,riesgo_baja_humedad
2017-08,PUERTO SALGAR,CUNDINAMARCA,33.452667814113596,riesgo_baja_humedad
2017-08,QUETAME,CUNDINAMARCA,82.28958306000851,riesgo_moderado_alta_humedad
2017-08,SAN BERNARDO,CUNDINAMARCA,99.0,riesgo_alto_alta_humedad
2017-08,SAN CAYETANO,CUNDINAMARCA,78.28894472361809,óptimo
2017-08,SANDONÁ,NARIÑO,70.54549862196475,óptimo
2017-08,SASAIMA,CUNDINAMARCA,58.27610612489645,ligeramente_seco
2017-08,SUBACHOQUE,CUNDINAMARCA,81.5673076923077,riesgo_moderado_alta_humedad
2017-08,TAMINANGO,NARIÑO,69.65189873417721,óptimo
2017-08,TIBACUY,CUNDINAMARCA,71.77181198076923,óptimo
2017-08,TOCANCIPÁ,CUNDINAMARCA,80.82532051282051,riesgo_moderado_alta_humedad
2017-08,TÚQUERRES,NARIÑO,78.23064516129033,óptimo
2017-08,UBATÉ,CUNDINAMARCA,75.90111642743221,óptimo
2017-08,VIANÍ,CUNDINAMARCA,73.66887417218543,óptimo
2017-08,VILLAPINZÓN,CUNDINAMARCA,95.05621805792164,riesgo_alto_alta_humedad
2017-08,VILLETA,CUNDINAMARCA,66.37735849056604,óptimo
2017-08,ZIPAQUIRÁ,CUNDINAMARCA,90.24082934609251,riesgo_alto_alta_humedad
2017-09,BARBACOAS,NARIÑO,95.34048640915594,riesgo_alto_alta_humedad
2017-09,CABRERA,CUNDINAMARCA,85.79861111111111,riesgo_moderado_alta_humedad
2017-09,CACHIPAY,CUNDINAMARCA,61.80550848376739,óptimo
2017-09,CAPARRAPÍ,CUNDINAMARCA,87.49289099526067,riesgo_moderado_alta_humedad
2017-09,CARMEN DE CARUPA,CUNDINAMARCA,80.47324414715719,riesgo_moderado_alta_humedad
2017-09,CONSACÁ,NARIÑO,72.95114539522486,óptimo
2017-09,CONTADERO,NARIÑO,66.4625,óptimo
2017-09,EL COLEGIO,CUNDINAMARCA,66.14217846135381,óptimo
2017-09,FÚQUENE,CUNDINAMARCA,72.5704584040747,óptimo
2017-09,GIRARDOT,CUNDINAMARCA,62.011126564673155,óptimo
2017-09,GUASCA,CUNDINAMARCA,86.35408560311284,riesgo_moderado_alta_humedad
2017-09,LA CALERA,CUNDINAMARCA,57.05261984392419,ligeramente_seco
2017-09,LA PALMA,CUNDINAMARCA,72.03738621860282,óptimo
2017-09,LA UNIÓN,NARIÑO,61.31090205128205,óptimo
2017-09,LENGUAZAQUE,CUNDINAMARCA,78.52864157119477,óptimo
2017-09,MOSQUERA,CUNDINAMARCA,79.0528511821975,óptimo
2017-09,NEMOCÓN,CUNDINAMARCA,88.70967741935483,riesgo_moderado_alta_humedad
2017-09,PACHO,CUNDINAMARCA,62.00639525751397,óptimo
2017-09,PASCA,CUNDINAMARCA,82.33888888888889,riesgo_moderado_alta_humedad
2017-09,PASTO,NARIÑO,67.74418604651163,óptimo
2017-09,PUERRES,NARIÑO,5.041666666666667,riesgo_baja_humedad
2017-09,PUERTO SALGAR,CUNDINAMARCA,52.28412256267409,ligeramente_seco
2017-09,QUEBRADANEGRA,CUNDINAMARCA,79.62010221465077,óptimo
2017-09,QUETAME,CUNDINAMARCA,81.8763449044509,riesgo_moderado_alta_humedad
2017-09,SAN BERNARDO,CUNDINAMARCA,99.0,riesgo_alto_alta_humedad
2017-09,SAN CAYETANO,CUNDINAMARCA,82.62622036262204,riesgo_moderado_alta_humedad
2017-09,SANDONÁ,NARIÑO,72.51311249107252,óptimo
2017-09,SASAIMA,CUNDINAMARCA,53.16088948281911,ligeramente_seco
2017-09,SUBACHOQUE,CUNDINAMARCA,82.81508875739645,riesgo_moderado_alta_humedad
2017-09,TAMINANGO,NARIÑO,68.50359712230215,óptimo
2017-09,TIBACUY,CUNDINAMARCA,68.77105404508146,óptimo
2017-09,TOCANCIPÁ,CUNDINAMARCA,81.19852941176471,riesgo_moderado_alta_humedad
2017-09,TÚQUERRES,NARIÑO,76.05277777777778,óptimo
2017-09,UBATÉ,CUNDINAMARCA,75.26867816091954,óptimo
2017-09,VIANÍ,CUNDINAMARCA,71.91692789968653,óptimo
2017-09,VILLAPINZÓN,CUNDINAMARCA,93.38601398601399,riesgo_alto_alta_humedad
2017-09,VILLETA,CUNDINAMARCA,71.41701534170153,óptimo
2017-09,ZIPAQUIRÁ,CUNDINAMARCA,88.70055710306407,riesgo_moderado_alta_humedad
2017-10,BARBACOAS,NARIÑO,95.54468599033817,riesgo_alto_alta_humedad
2017-10,CABRERA,CUNDINAMARCA,88.39617486338798,riesgo_moderado_alta_humedad
2017-10,CACHIPAY,CUNDINAMARCA,75.2036775106082,óptimo
2017-10,CAPARRAPÍ,CUNDINAMARCA,87.4683734939759,riesgo_moderado_alta_humedad
2017-10,CARMEN DE CARUPA,CUNDINAMARCA,82.6418383518225,riesgo_moderado_alta_humedad
2017-10,CONSACÁ,NARIÑO,80.57708831865779,riesgo_moderado_alta_humedad
2017-10,CONTADERO,NARIÑO,72.12311901504788,óptimo
2017-10,EL COLEGIO,CUNDINAMARCA,72.81199423065564,óptimo
2017-10,FÚQUENE,CUNDINAMARCA,71.29756097560976,óptimo
2017-10,GIRARDOT,CUNDINAMARCA,64.58677685950413,óptimo
2017-10,GUASCA,CUNDINAMARCA,85.56088082901555,riesgo_moderado_alta_humedad
2017-10,LA CALERA,CUNDINAMARCA,61.32994754411063,óptimo
2017-10,LA PALMA,CUNDINAMARCA,75.6338446155238,óptimo
2017-10,LA UNIÓN,NARIÑO,74.8129106009186,óptimo
2017-10,LENGUAZAQUE,CUNDINAMARCA,77.75981161695448,óptimo
2017-10,MOSQUERA,CUNDINAMARCA,81.9041095890411,riesgo_moderado_alta_humedad
2017-10,NEMOCÓN,CUNDINAMARCA,87.5106082036775,riesgo_moderado_alta_humedad
2017-10,PACHO,CUNDINAMARCA,58.49217477993992,ligeramente_seco
2017-10,PASCA,CUNDINAMARCA,85.56575342465753,riesgo_moderado_alta_humedad
2017-10,PASTO,NARIÑO,74.38865546218487,óptimo
2017-10,PUERRES,NARIÑO,2.2612859097127225,riesgo_baja_humedad
2017-10,PUERTO SALGAR,CUNDINAMARCA,0.38820301783264743,riesgo_baja_humedad
2017-10,QUEBRADANEGRA,CUNDINAMARCA,79.65800273597812,óptimo
2017-10,QUETAME,CUNDINAMARCA,83.88595572427441,riesgo_moderado_alta_humedad
2017-10,SAN BERNARDO,CUNDINAMARCA,99.0,riesgo_alto_alta_humedad
2017-10,SAN CAYETANO,CUNDINAMARCA,84.49794238683127,riesgo_moderado_alta_humedad
2017-10,SANDONÁ,NARIÑO,77.68332602755453,óptimo
2017-10,SASAIMA,CUNDINAMARCA,79.25624231953802,óptimo
2017-10,SUBACHOQUE,CUNDINAMARCA,83.26271186440678,riesgo_moderado_alta_humedad
2017-10,TAMINANGO,NARIÑO,73.50624133148405,óptimo
2017-10,TIBACUY,CUNDINAMARCA,72.85031273264651,óptimo
2017-10,TOCANCIPÁ,CUNDINAMARCA,80.13418079096046,riesgo_moderado_alta_humedad
2017-10,TÚQUERRES,NARIÑO,82.75616438356164,riesgo_moderado_alta_humedad
2017-10,UBATÉ,CUNDINAMARCA,77.75104311543811,óptimo
2017-10,VIANÍ,CUNDINAMARCA,77.60365853658537,óptimo
2017-10,VILLAPINZÓN,CUNDINAMARCA,93.04383561643836,riesgo_alto_alta_humedad
2017-10,VILLETA,CUNDINAMARCA,79.02216066481995,óptimo
2017-10,ZIPAQUIRÁ,CUNDINAMARCA,90.04240766073872,riesgo_alto_alta_humedad
2017-11,BARBACOAS,NARIÑO,96.61211699164346,riesgo_alto_alta_humedad
2017-11,CABRERA,CUNDINAMARCA,91.24583333333334,riesgo_alto_alta_humedad
2017-11,CACHIPAY,CUNDINAMARCA,86.86363636363636,riesgo_moderado_alta_humedad
2017-11,CAPARRAPÍ,CUNDINAMARCA,94.25189393939394,riesgo_alto_alta_humedad
2017-11,CARMEN DE CARUPA,CUNDINAMARCA,84.13897763578275,riesgo_moderado_alta_humedad
2017-11,CONSACÁ,NARIÑO,85.75525810538403,riesgo_moderado_alta_humedad
2017-11,CONTADERO,NARIÑO,78.75555555555556,óptimo
2017-11,EL COLEGIO,CUNDINAMARCA,83.00522475294942,riesgo_moderado_alta_humedad
2017-11,FÚQUENE,CUNDINAMARCA,83.06280193236715,riesgo_moderado_alta_humedad
2017-11,GIRARDOT,CUNDINAMARCA,75.40926640926641,óptimo
2017-11,GUASCA,CUNDINAMARCA,84.78975032851511,riesgo_moderado_alta_humedad
2017-11,LA CALERA,CUNDINAMARCA,60.43221574344023,óptimo
2017-11,LA PALMA,CUNDINAMARCA,83.14134313446534,riesgo_moderado_alta_humedad
2017-11,LA UNIÓN,NARIÑO,81.9997911505508,riesgo_moderado_alta_humedad
2017-11,LENGUAZAQUE,CUNDINAMARCA,77.58320126782884,óptimo
2017-11,MOSQUERA,CUNDINAMARCA,85.90416666666667,riesgo_moderado_alta_humedad
2017-11,NEMOCÓN,CUNDINAMARCA,88.1395007342144,riesgo_moderado_alta_humedad
2017-11,PACHO,CUNDINAMARCA,65.14836180055401,óptimo
2017-11,PASCA,CUNDINAMARCA,88.08522727272727,riesgo_moderado_alta_humedad
2017-11,PASTO,NARIÑO,81.93587896253602,riesgo_moderado_alta_humedad
2017-11,PUERRES,NARIÑO,3.3291666666666666,riesgo_baja_humedad
2017-11,PUERTO SALGAR,CUNDINAMARCA,41.51966292134831,riesgo_baja_humedad
2017-11,QUEBRADANEGRA,CUNDINAMARCA,84.01678321678321,riesgo_moderado_alta_humedad
2017-11,QUETAME,CUNDINAMARCA,83.90140566560432,riesgo_moderado_alta_humedad
2017-11,SAN BERNARDO,CUNDINAMARCA,99.0,riesgo_alto_alta_humedad
2017-11,SAN CAYETANO,CUNDINAMARCA,91.75487465181058,riesgo_alto_alta_humedad
2017-11,SANDONÁ,NARIÑO,84.72088520690639,riesgo_moderado_alta_humedad
2017-11,SASAIMA,CUNDINAMARCA,91.6370046461172,riesgo_alto_alta_humedad
2017-11,SUBACHOQUE,CUNDINAMARCA,84.99272197962155,riesgo_moderado_alta_humedad
2017-11,TAMINANGO,NARIÑO,75.62952646239555,óptimo
2017-11,TIBACUY,CUNDINAMARCA,80.62310035647549,riesgo_moderado_alta_humedad
2017-11,TOCANCIPÁ,CUNDINAMARCA,77.61516034985422,óptimo
2017-11,TÚQUERRES,NARIÑO,86.31504922644163,riesgo_moderado_alta_humedad
2017-11,UBATÉ,CUNDINAMARCA,80.80224403927069,riesgo_moderado_alta_humedad
2017-11,VIANÍ,CUNDINAMARCA,87.00925925925925,riesgo_moderado_alta_humedad
2017-11,VILLAPINZÓN,CUNDINAMARCA,93.24089635854342,riesgo_alto_alta_humedad
2017-11,VILLETA,CUNDINAMARCA,83.60481586402267,riesgo_moderado_alta_humedad
2017-11,ZIPAQUIRÁ,CUNDINAMARCA,89.31799163179916,riesgo_moderado_alta_humedad
2017-12,BARBACOAS,NARIÑO,96.90974440894568,riesgo_alto_alta_humedad
2017-12,CABRERA,CUNDINAMARCA,88.43841642228739,riesgo_moderado_alta_humedad
2017-12,CACHIPAY,CUNDINAMARCA,83.62701908957416,riesgo_moderado_alta_humedad
2017-12,CAPARRAPÍ,CUNDINAMARCA,91.04068522483941,riesgo_alto_alta_humedad
2017-12,CARMEN DE CARUPA,CUNDINAMARCA,79.84929356357928,óptimo
2017-12,CONSACÁ,NARIÑO,84.47126742094862,riesgo_moderado_alta_humedad
2017-12,CONTADERO,NARIÑO,78.11634756995582,óptimo
2017-12,EL COLEGIO,CUNDINAMARCA,78.42591840821255,óptimo
2017-12,FÚQUENE,CUNDINAMARCA,80.45367412140575,riesgo_moderado_alta_humedad
2017-12,GIRARDOT,CUNDINAMARCA,69.25550660792952,óptimo
2017-12,GUASCA,CUNDINAMARCA,82.21659634317862,riesgo_moderado_alta_humedad
2017-12,LA CALERA,CUNDINAMARCA,59.31909650924025,ligeramente_seco
2017-12,LA PALMA,CUNDINAMARCA,81.27734436196671,riesgo_moderado_alta_humedad
2017-12,LA UNIÓN,NARIÑO,82.20556503018109,riesgo_moderado_alta_humedad
2017-12,LENGUAZAQUE,CUNDINAMARCA,74.9921875,óptimo
2017-12,MOSQUERA,CUNDINAMARCA,83.34411764705882,riesgo_moderado_alta_humedad
2017-12,NEMOCÓN,CUNDINAMARCA,86.89375,riesgo_moderado_alta_humedad
2017-12,PACHO,CUNDINAMARCA,73.19661700479008,óptimo
2017-12,PASCA,CUNDINAMARCA,67.84652278177458,óptimo
2017-12,PASTO,NARIÑO,78.23595505617978,óptimo
2017-12,PUERRES,NARIÑO,3.4508076358296624,riesgo_baja_humedad
2017-12,PUERTO SALGAR,CUNDINAMARCA,85.09836065573771,riesgo_moderado_alta_humedad
2017-12,QUEBRADANEGRA,CUNDINAMARCA,81.9295154185022,riesgo_moderado_alta_humedad
2017-12,QUETAME,CUNDINAMARCA,82.75327414246021,riesgo_moderado_alta_humedad
2017-12,SAN BERNARDO,CUNDINAMARCA,99.0,riesgo_alto_alta_humedad
2017-12,SAN CAYETANO,CUNDINAMARCA,87.2669616519174,riesgo_moderado_alta_humedad
2017-12,SANDONÁ,NARIÑO,84.6107934565667,riesgo_moderado_alta_humedad
2017-12,SASAIMA,CUNDINAMARCA,87.30451017153098,riesgo_moderado_alta_humedad
2017-12,SUBACHOQUE,CUNDINAMARCA,82.19530102790014,riesgo_moderado_alta_humedad
2017-12,TAMINANGO,NARIÑO,77.20351390922401,óptimo
2017-12,TIBACUY,CUNDINAMARCA,79.38811390545864,óptimo
2017-12,TOCANCIPÁ,CUNDINAMARCA,70.43740795287187,óptimo
2017-12,TÚQUERRES,NARIÑO,84.745889387145,riesgo_moderado_alta_humedad
2017-12,UBATÉ,CUNDINAMARCA,77.03083700440529,óptimo
2017-12,VIANÍ,CUNDINAMARCA,86.21752265861028,riesgo_moderado_alta_humedad
2017-12,VILLAPINZÓN,CUNDINAMARCA,88.65037037037037,riesgo_moderado_alta_humedad
2017-12,VILLETA,CUNDINAMARCA,81.3735119047619,riesgo_moderado_alta_humedad
2017-12,ZIPAQUIRÁ,CUNDINAMARCA,86.69571639586411,riesgo_moderado_alta_humedad
2018-01,BARBACOAS,NARIÑO,97.29447852760737,riesgo_alto_alta_humedad
2018-01,CABRERA,CUNDINAMARCA,87.70430107526882,riesgo_moderado_alta_humedad
2018-01,CACHIPAY,CUNDINAMARCA,78.94276629570747,óptimo
2018-01,CAPARRAPÍ,CUNDINAMARCA,90.98922800718132,riesgo_alto_alta_humedad
2018-01,CARMEN DE CARUPA,CUNDINAMARCA,81.43536121673004,riesgo_moderado_alta_humedad
2018-01,CONSACÁ,NARIÑO,83.69652745454546,riesgo_moderado_alta_humedad
2018-01,CONTADERO,NARIÑO,78.35349462365592,óptimo
2018-01,EL COLEGIO,CUNDINAMARCA,75.71591113017816,óptimo
2018-01,FÚQUENE,CUNDINAMARCA,76.78458498023716,óptimo
2018-01,GIRARDOT,CUNDINAMARCA,70.23956931359353,óptimo
2018-01,GUASCA,CUNDINAMARCA,82.50777202072538,riesgo_moderado_alta_humedad
2018-01,LA CALERA,CUNDINAMARCA,58.50358139534884,ligeramente_seco
2018-01,LA PALMA,CUNDINAMARCA,80.38242571194762,riesgo_moderado_alta_humedad
2018-01,LA UNIÓN,NARIÑO,79.9495034757735,óptimo
2018-01,LENGUAZAQUE,CUNDINAMARCA,75.91992551210429,óptimo
2018-01,MOSQUERA,CUNDINAMARCA,81.66396761133603,riesgo_moderado_alta_humedad
2018-01,NEMOCÓN,CUNDINAMARCA,88.28674351585015,riesgo_moderado_alta_humedad
2018-01,PACHO,CUNDINAMARCA,71.11507268303505,óptimo
2018-01,PASCA,CUNDINAMARCA,83.97843665768194,riesgo_moderado_alta_humedad
2018-01,PASTO,NARIÑO,77.84933426769446,óptimo
2018-01,PUERRES,NARIÑO,1.8413978494623655,riesgo_baja_humedad
2018-01,PUERTO SALGAR,CUNDINAMARCA,83.6951219512195,riesgo_moderado_alta_humedad
2018-01,QUEBRADANEGRA,CUNDINAMARCA,81.46558704453442,riesgo_moderado_alta_humedad
2018-01,QUETAME,CUNDINAMARCA,80.98143153485883,riesgo_moderado_alta_humedad
2018-01,SAN BERNARDO,CUNDINAMARCA,99.0,riesgo_alto_alta_humedad
2018-01,SAN CAYETANO,CUNDINAMARCA,85.47297297297297,riesgo_moderado_alta_humedad
2018-01,SANDONÁ,NARIÑO,83.25641574684474,riesgo_moderado_alta_humedad
2018-01,SASAIMA,CUNDINAMARCA,85.80714941830307,riesgo_moderado_alta_humedad
2018-01,SUBACHOQUE,CUNDINAMARCA,80.90277777777777,riesgo_moderado_alta_humedad
2018-01,TAMINANGO,NARIÑO,78.06989247311827,óptimo
2018-01,TIBACUY,CUNDINAMARCA,78.6079227554299,óptimo
2018-01,TOCANCIPÁ,CUNDINAMARCA,70.8863287250384,óptimo
2018-01,TÚQUERRES,NARIÑO,84.97127222982216,riesgo_moderado_alta_humedad
2018-01,UBATÉ,CUNDINAMARCA,78.30081300813008,óptimo
2018-01,VIANÍ,CUNDINAMARCA,85.20665499124344,riesgo_moderado_alta_humedad
2018-01,VILLAPINZÓN,CUNDINAMARCA,89.83265856950068,riesgo_moderado_alta_humedad
2018-01,VILLETA,CUNDINAMARCA,82.46174863387978,riesgo_moderado_alta_humedad
2018-01,ZIPAQUIRÁ,CUNDINAMARCA,87.09864864864865,riesgo_moderado_alta_humedad
2018-02,BARBACOAS,NARIÑO,97.47683109118087,riesgo_alto_alta_humedad
2018-02,CABRERA,CUNDINAMARCA,91.17462686567164,riesgo_alto_alta_humedad
2018-02,CACHIPAY,CUNDINAMARCA,85.85016835016835,riesgo_moderado_alta_humedad
2018-02,CAPARRAPÍ,CUNDINAMARCA,84.10763888888889,riesgo_moderado_alta_humedad
2018-02,CARMEN DE CARUPA,CUNDINAMARCA,80.40877598152424,riesgo_moderado_alta_humedad
2018-02,CONSACÁ,NARIÑO,83.52225645795247,riesgo_moderado_alta_humedad
2018-02,CONTADERO,NARIÑO,78.24550898203593,óptimo
2018-02,EL COLEGIO,CUNDINAMARCA,81.23193760040746,riesgo_moderado_alta_humedad
2018-02,FÚQUENE,CUNDINAMARCA,66.9950495049505,óptimo
2018-02,GIRARDOT,CUNDINAMARCA,66.12443778110945,óptimo
2018-02,GUASCA,CUNDINAMARCA,83.16666666666667,riesgo_moderado_alta_humedad
2018-02,LA CALERA,CUNDINAMARCA,60.933778920308484,óptimo
