,mes,departamento,municipio,temperatura_promedio,temperatura_minima,temperatura_maxima
3131,2021-06,NARIÑO,PASTO,13.011959521619135,5.2,23.7
3132,2021-06,NARIÑO,RICAURTE,16.20625,10.4,22.9
3133,2021-06,NARIÑO,SANDONÁ,21.30462988636364,18.82723,23.55771
3134,2021-07,CUNDINAMARCA,CABRERA,8.350268817204302,2.2,15.6
3135,2021-07,CUNDINAMARCA,CHOCONTÁ,11.662622883106154,7.428,17.264
3136,2021-07,CUNDINAMARCA,CHÍA,13.518010752688172,7.2,20.6
3137,2021-07,CUNDINAMARCA,COGUA,8.536962365591398,4.6,14.1
3138,2021-07,CUNDINAMARCA,CUCUNUBÁ,10.25239399191219,6.283,19.4
3139,2021-07,CUNDINAMARCA,EL COLEGIO,20.51594743292823,15.39926,29.59061
3140,2021-07,CUNDINAMARCA,FACATATIVÁ,12.54233870967742,4.1,20.3
3141,2021-07,CUNDINAMARCA,FUNZA,13.940002840236687,6.287,22.131
3142,2021-07,CUNDINAMARCA,GUADUAS,19.53010752688172,14.9,26.5
3143,2021-07,CUNDINAMARCA,GUASCA,4.430376344086021,0.3,8.5
3144,2021-07,CUNDINAMARCA,GUAYABETAL,21.010393258426966,16.9,27.8
3145,2021-07,CUNDINAMARCA,LA CALERA,10.126702449449285,3.9,19.2
3146,2021-07,CUNDINAMARCA,LA VEGA,21.851344408427877,12.101,30.408
3147,2021-07,CUNDINAMARCA,MACHETÁ,10.888954898521675,8.169,16.438
3148,2021-07,CUNDINAMARCA,MOSQUERA,13.93481182795699,5.7,22.0
3149,2021-07,CUNDINAMARCA,PACHO,15.80347845538027,11.58,22.065
3150,2021-07,CUNDINAMARCA,PASCA,13.710296280991736,8.422,22.1
3151,2021-07,CUNDINAMARCA,PULÍ,21.583447954637506,0.0,26.918
3152,2021-07,CUNDINAMARCA,QUEBRADANEGRA,23.42244623655914,16.8,31.5
3153,2021-07,CUNDINAMARCA,SIBATÉ,11.6691591769158,6.706,18.334
3154,2021-07,CUNDINAMARCA,SILVANIA,20.10322580645161,15.0,27.8
3155,2021-07,CUNDINAMARCA,SIMIJACA,10.306418941371945,4.343,16.224
3156,2021-07,CUNDINAMARCA,SOACHA,9.931229650480882,6.504,15.137
3157,2021-07,CUNDINAMARCA,SOPÓ,19.828666666666667,13.308,32.272
3158,2021-07,CUNDINAMARCA,TABIO,13.390976886792453,0.0,20.321
3159,2021-07,CUNDINAMARCA,TAUSA,8.272205007824727,5.539,13.753
3160,2021-07,CUNDINAMARCA,TENA,15.954659604519774,11.621,21.731
3161,2021-07,CUNDINAMARCA,UBATÉ,12.784139784946236,5.7,19.4
3162,2021-07,CUNDINAMARCA,VILLAGÓMEZ,11.484119328922494,6.858,18.488
3163,2021-07,CUNDINAMARCA,VILLAPINZÓN,7.697837837837837,4.5,12.2
3164,2021-07,CUNDINAMARCA,VILLETA,24.391129032258064,15.8,32.7
3165,2021-07,CUNDINAMARCA,YACOPÍ,21.25766129032258,16.4,28.4
3166,2021-07,CUNDINAMARCA,ZIPAQUIRÁ,9.972473588709677,3.9,16.492
3167,2021-07,NARIÑO,ALDANA,10.326863572433192,2.8,18.2
3168,2021-07,NARIÑO,CONSACÁ,20.081486754325258,13.52627,30.80418
3169,2021-07,NARIÑO,CONTADERO,15.07256756756757,9.3,25.2
3170,2021-07,NARIÑO,EL TABLÓN,16.373790322580646,11.5,23.9
3171,2021-07,NARIÑO,PASTO,12.868673519334312,5.7,23.5
3172,2021-07,NARIÑO,RICAURTE,16.09260752688172,8.7,23.5
3173,2021-07,NARIÑO,SANDONÁ,19.142994993934494,13.00837,30.75519
3174,2021-08,CUNDINAMARCA,CABRERA,10.157007874015747,5.1,16.8
3175,2021-08,CUNDINAMARCA,CHOCONTÁ,11.95156045751634,5.193,18.635
3176,2021-08,CUNDINAMARCA,CHÍA,13.627642276422764,6.6,22.4
3177,2021-08,CUNDINAMARCA,COGUA,8.970266040688577,4.2,14.9
3178,2021-08,CUNDINAMARCA,CUCUNUBÁ,10.585379535262945,4.608,19.9
3179,2021-08,CUNDINAMARCA,EL COLEGIO,20.154156605314142,14.37748,28.54582
3180,2021-08,CUNDINAMARCA,FACATATIVÁ,12.335772357723577,5.1,21.8
3181,2021-08,CUNDINAMARCA,FUNZA,13.953545307878462,7.103,21.999
3182,2021-08,CUNDINAMARCA,GUADUAS,18.96447574334898,14.1,27.5
3183,2021-08,CUNDINAMARCA,GUASCA,4.95235294117647,1.7,14.6
3184,2021-08,CUNDINAMARCA,GUAYABETAL,21.594037478705282,17.6,28.6
3185,2021-08,CUNDINAMARCA,LA CALERA,10.358212115528882,4.2,21.8
3186,2021-08,CUNDINAMARCA,LA VEGA,21.37718707899571,12.1,29.578
3187,2021-08,CUNDINAMARCA,MACHETÁ,11.617285911221396,8.129,18.219
3188,2021-08,CUNDINAMARCA,MOSQUERA,13.84303599374022,6.1,22.3
3189,2021-08,CUNDINAMARCA,PACHO,15.25892267002519,11.37,22.198
3190,2021-08,CUNDINAMARCA,PASCA,13.450041029935106,8.705,21.5
3191,2021-08,CUNDINAMARCA,PULÍ,21.187407815631264,0.0,27.447
3192,2021-08,CUNDINAMARCA,QUEBRADANEGRA,23.13257918552036,18.3,32.0
3193,2021-08,CUNDINAMARCA,SIBATÉ,11.30415900802334,6.634,18.872
3194,2021-08,CUNDINAMARCA,SILVANIA,19.945696400625977,15.4,26.8
3195,2021-08,CUNDINAMARCA,SIMIJACA,10.446553632310517,5.031,17.248
3196,2021-08,CUNDINAMARCA,SOACHA,9.571854404145078,0.14,16.422
3197,2021-08,CUNDINAMARCA,SOPÓ,43.16285714285714,25.624,48.239
3198,2021-08,CUNDINAMARCA,TABIO,13.367850785340314,0.0,20.378
3199,2021-08,CUNDINAMARCA,TAUSA,9.330658520475561,5.379,15.246
3200,2021-08,CUNDINAMARCA,TENA,16.036713667820067,11.995,22.576
3201,2021-08,CUNDINAMARCA,UBATÉ,12.953677621283255,5.8,20.5
3202,2021-08,CUNDINAMARCA,VILLAGÓMEZ,11.868962626262626,5.627,22.48
3203,2021-08,CUNDINAMARCA,VILLAPINZÓN,9.761869387755102,3.1,17.484
3204,2021-08,CUNDINAMARCA,VILLETA,24.37772357723577,17.8,33.3
3205,2021-08,CUNDINAMARCA,YACOPÍ,20.76757164404223,16.3,28.2
3206,2021-08,CUNDINAMARCA,ZIPAQUIRÁ,10.361478051976414,3.7,17.508
3207,2021-08,NARIÑO,ALDANA,10.247184466019418,0.7,18.5
3208,2021-08,NARIÑO,CONSACÁ,19.814865679591556,14.00709,29.80924
3209,2021-08,NARIÑO,CONTADERO,14.705238095238094,7.6,23.9
3210,2021-08,NARIÑO,EL TABLÓN,16.54600938967136,11.7,24.0
3211,2021-08,NARIÑO,PASTO,12.992703533026114,3.5,23.4
3212,2021-08,NARIÑO,RICAURTE,16.013117283950617,9.5,23.5
3213,2021-08,NARIÑO,SANDONÁ,18.512736730369756,13.20679,28.86633
3214,2021-09,CUNDINAMARCA,CABRERA,11.676694915254238,6.2,18.3
3215,2021-09,CUNDINAMARCA,CHOCONTÁ,12.419241935483871,6.12,18.264
3216,2021-09,CUNDINAMARCA,CHÍA,13.247083333333332,4.1,21.9
3217,2021-09,CUNDINAMARCA,COGUA,8.855138888888888,1.8,15.6
3218,2021-09,CUNDINAMARCA,CUCUNUBÁ,11.801267828843107,5.2,21.2
3219,2021-09,CUNDINAMARCA,EL COLEGIO,20.68606389758179,15.0397,30.02436
3220,2021-09,CUNDINAMARCA,FACATATIVÁ,11.723650793650792,1.6,20.1
3221,2021-09,CUNDINAMARCA,FUNZA,13.98579126213592,6.995,22.197
3222,2021-09,CUNDINAMARCA,GUADUAS,19.066772151898736,14.5,26.0
3223,2021-09,CUNDINAMARCA,GUASCA,4.525815217391305,0.2,13.8
3224,2021-09,CUNDINAMARCA,GUAYABETAL,21.851297709923664,17.3,29.7
3225,2021-09,CUNDINAMARCA,GUTIÉRREZ,15.095652173913043,10.1,24.0
3226,2021-09,CUNDINAMARCA,LA CALERA,10.035224728850325,1.9,19.7
3227,2021-09,CUNDINAMARCA,LA VEGA,21.226141025641027,12.1,28.791
3228,2021-09,CUNDINAMARCA,MACHETÁ,12.658557237464521,9.599,18.218
3229,2021-09,CUNDINAMARCA,MOSQUERA,13.501249999999999,2.4,22.7
3230,2021-09,CUNDINAMARCA,PACHO,15.092353322528362,11.784,19.822
3231,2021-09,CUNDINAMARCA,PASCA,14.194784764826176,9.404,21.4
3232,2021-09,CUNDINAMARCA,PULÍ,21.09478415841584,15.677,26.625
3233,2021-09,CUNDINAMARCA,QUEBRADANEGRA,22.73449235048679,17.1,31.7
3234,2021-09,CUNDINAMARCA,SIBATÉ,11.60923705501618,6.107,19.258
3235,2021-09,CUNDINAMARCA,SILVANIA,19.93227848101266,14.3,27.6
3236,2021-09,CUNDINAMARCA,SIMIJACA,11.046341243862521,5.398,16.717
3237,2021-09,CUNDINAMARCA,SOACHA,0.14916328188464664,0.136,0.166
3238,2021-09,CUNDINAMARCA,SOPÓ,16.142847926267283,8.709,48.882
3239,2021-09,CUNDINAMARCA,TAUSA,9.50112216828479,5.623,15.338
3240,2021-09,CUNDINAMARCA,TENA,16.296099514563107,12.077,22.709
3241,2021-09,CUNDINAMARCA,UBATÉ,12.642698191933242,4.3,20.6
3242,2021-09,CUNDINAMARCA,VILLAGÓMEZ,12.539768403639371,6.295,19.909
3243,2021-09,CUNDINAMARCA,VILLAPINZÓN,10.232045501022496,3.0,17.609
3244,2021-09,CUNDINAMARCA,VILLETA,23.70708333333333,15.7,33.8
3245,2021-09,CUNDINAMARCA,YACOPÍ,20.61082802547771,16.2,27.8
3246,2021-09,CUNDINAMARCA,ZIPAQUIRÁ,10.07864928425358,0.6,17.251
3247,2021-09,NARIÑO,ALDANA,9.879906542056075,0.4,19.6
3248,2021-09,NARIÑO,CONSACÁ,19.738992328411264,12.3229,32.48631
3249,2021-09,NARIÑO,CONTADERO,14.908016877637131,6.0,24.8
3250,2021-09,NARIÑO,EL TABLÓN,16.9725,11.7,26.0
3251,2021-09,NARIÑO,PASTO,12.860806115357889,1.9,23.3
3252,2021-09,NARIÑO,RICAURTE,16.316944444444445,9.3,23.8
3253,2021-09,NARIÑO,SANDONÁ,18.17298690228986,11.83031,33.22479
3254,2021-10,CUNDINAMARCA,CABRERA,11.682614555256064,6.8,17.2
3255,2021-10,CUNDINAMARCA,CARMEN DE CARUPA,10.808823529411764,7.6,17.5
3256,2021-10,CUNDINAMARCA,CHÍA,13.812258953168046,4.9,23.7
3257,2021-10,CUNDINAMARCA,COGUA,9.356745479833101,2.6,16.7
3258,2021-10,CUNDINAMARCA,CUCUNUBÁ,11.894495412844037,8.9,17.9
3259,2021-10,CUNDINAMARCA,EL COLEGIO,20.145154846662656,14.66234,29.46781
3260,2021-10,CUNDINAMARCA,FACATATIVÁ,12.80530303030303,8.0,18.9
3261,2021-10,CUNDINAMARCA,GUADUAS,19.24285714285714,16.3,22.8
3262,2021-10,CUNDINAMARCA,GUASCA,5.851499348109518,0.0,17.0
3263,2021-10,CUNDINAMARCA,GUAYABETAL,22.704578754578755,18.0,30.4
3264,2021-10,CUNDINAMARCA,GUTIÉRREZ,14.57513440860215,9.5,21.6
3265,2021-10,CUNDINAMARCA,LA CALERA,10.134148148148148,2.8,25.6
3266,2021-10,CUNDINAMARCA,MOSQUERA,14.166218034993271,3.7,24.3
3267,2021-10,CUNDINAMARCA,PASCA,15.751547779273217,11.2,21.7
3268,2021-10,CUNDINAMARCA,QUEBRADANEGRA,22.433333333333334,17.8,31.4
3269,2021-10,CUNDINAMARCA,UBATÉ,13.34871447902571,5.1,23.0
3270,2021-10,CUNDINAMARCA,VILLAPINZÓN,8.914008321775311,1.9,16.6
3271,2021-10,CUNDINAMARCA,VILLETA,23.79422043010753,18.0,32.7
3272,2021-10,CUNDINAMARCA,YACOPÍ,19.48181818181818,16.9,24.9
3273,2021-10,CUNDINAMARCA,ZIPAQUIRÁ,9.84849578820698,2.4,21.0
3274,2021-10,NARIÑO,ALDANA,11.431620553359682,2.8,20.6
3275,2021-10,NARIÑO,CONSACÁ,19.32511310666301,14.02005,29.82911
3276,2021-10,NARIÑO,CONTADERO,15.67032967032967,8.6,28.0
3277,2021-10,NARIÑO,EL TABLÓN,16.977931034482758,12.3,29.3
3278,2021-10,NARIÑO,PASTO,13.46288848263254,4.2,26.5
3279,2021-10,NARIÑO,RICAURTE,16.399729729729728,9.8,23.4
3280,2021-10,NARIÑO,SANDONÁ,18.038738711283187,12.73523,28.09056
3281,2021-11,CUNDINAMARCA,ANAPOIMA,24.138011695906435,19.3,31.8
3282,2021-11,CUNDINAMARCA,BOJACÁ,12.045242718446602,8.8,17.3
3283,2021-11,CUNDINAMARCA,CABRERA,11.541235632183907,6.8,16.6
3284,2021-11,CUNDINAMARCA,CARMEN DE CARUPA,11.423994252873564,0.9,19.7
3285,2021-11,CUNDINAMARCA,CHOCONTÁ,12.461079310344827,2.795,21.107
3286,2021-11,CUNDINAMARCA,CHÍA,13.837212643678162,3.3,22.9
3287,2021-11,CUNDINAMARCA,COGUA,9.217672413793103,0.9,15.7
3288,2021-11,CUNDINAMARCA,CUCUNUBÁ,12.134126883811376,4.1,20.7
3289,2021-11,CUNDINAMARCA,EL COLEGIO,19.790706904942006,16.31911,29.04977
3290,2021-11,CUNDINAMARCA,FACATATIVÁ,12.584770114942529,3.4,21.3
3291,2021-11,CUNDINAMARCA,FUNZA,14.144847370983447,3.95,22.996
3292,2021-11,CUNDINAMARCA,GIRARDOT,27.311764705882354,23.4,32.9
3293,2021-11,CUNDINAMARCA,GUADUAS,18.287031700288185,14.5,25.7
3294,2021-11,CUNDINAMARCA,GUASCA,8.115188076650107,1.4,19.5
3295,2021-11,CUNDINAMARCA,GUAYABETAL,22.70456490727532,18.0,28.9
3296,2021-11,CUNDINAMARCA,GUTIÉRREZ,14.34396551724138,8.7,20.5
3297,2021-11,CUNDINAMARCA,LA CALERA,11.327026295436967,1.6,24.6
3298,2021-11,CUNDINAMARCA,LA VEGA,20.777799814356435,12.1,27.923
3299,2021-11,CUNDINAMARCA,MACHETÁ,12.658247981836528,5.785,19.474
3300,2021-11,CUNDINAMARCA,MOSQUERA,14.01235632183908,2.8,22.2
3301,2021-11,CUNDINAMARCA,PACHO,14.765620863854508,11.515,19.962
3302,2021-11,CUNDINAMARCA,PASCA,13.874086307053943,8.263,20.7
3303,2021-11,CUNDINAMARCA,PULÍ,20.399270846394984,15.9,26.386
3304,2021-11,CUNDINAMARCA,QUEBRADANEGRA,22.304741379310347,18.3,29.1
3305,2021-11,CUNDINAMARCA,SIBATÉ,11.711584762865792,6.09,19.698
3306,2021-11,CUNDINAMARCA,SILVANIA,19.98595419847328,15.4,26.8
3307,2021-11,CUNDINAMARCA,SIMIJACA,10.712827843380982,3.765,18.286
3308,2021-11,CUNDINAMARCA,SOACHA,0.1491038915913829,0.134,0.495
3309,2021-11,CUNDINAMARCA,SOPÓ,13.845490749756571,4.331,24.095
3310,2021-11,CUNDINAMARCA,TABIO,13.196636636636635,0.0,20.986
3311,2021-11,CUNDINAMARCA,TAUSA,9.538189550731953,2.536,16.866
3312,2021-11,CUNDINAMARCA,TENA,15.95899545913219,12.271,24.643
3313,2021-11,CUNDINAMARCA,UBATÉ,13.347692307692308,3.4,22.0
3314,2021-11,CUNDINAMARCA,VILLAGÓMEZ,12.8006058909445,3.57,21.502
3315,2021-11,CUNDINAMARCA,VILLAPINZÓN,11.454676824212271,0.3,19.665
3316,2021-11,CUNDINAMARCA,VILLETA,23.928055555555556,18.6,31.8
3317,2021-11,CUNDINAMARCA,YACOPÍ,20.024892086330933,16.6,25.9
3318,2021-11,CUNDINAMARCA,ZIPAQUIRÁ,10.334621517027864,0.062,23.3
3319,2021-11,NARIÑO,ALDANA,11.653869047619047,3.3,19.6
3320,2021-11,NARIÑO,CONSACÁ,18.978066860274662,14.25389,27.39148
3321,2021-11,NARIÑO,CONTADERO,15.404354354354354,8.9,25.0
3322,2021-11,NARIÑO,EL TABLÓN,16.39527777777778,12.1,26.1
3323,2021-11,NARIÑO,IMUÉS,13.185093167701865,9.4,18.9
3324,2021-11,NARIÑO,PASTO,13.217200217037439,4.4,34.0
3325,2021-11,NARIÑO,RICAURTE,16.21702786377709,11.3,22.8
3326,2021-11,NARIÑO,SANDONÁ,17.8015664546875,13.81024,26.14418
3327,2021-11,NARIÑO,TAMINANGO,22.484375,18.3,30.9
3328,2021-11,NARIÑO,TANGUA,13.088235294117647,8.8,22.1
3329,2021-12,CUNDINAMARCA,ANAPOIMA,24.460833333333333,19.4,31.7
3330,2021-12,CUNDINAMARCA,BOJACÁ,12.357242339832869,8.6,17.7
3331,2021-12,CUNDINAMARCA,CABRERA,11.534370579915135,6.1,16.9
3332,2021-12,CUNDINAMARCA,CARMEN DE CARUPA,11.66842105263158,2.6,21.3
3333,2021-12,CUNDINAMARCA,CHOCONTÁ,12.719502505157676,0.057,20.988
3334,2021-12,CUNDINAMARCA,CHÍA,14.207082152974506,4.3,23.9
3335,2021-12,CUNDINAMARCA,COGUA,9.680169971671388,1.6,16.7
3336,2021-12,CUNDINAMARCA,CUCUNUBÁ,12.477199884626478,5.8,22.4
3337,2021-12,CUNDINAMARCA,EL COLEGIO,20.245288493733742,15.41538,27.68384
3338,2021-12,CUNDINAMARCA,FACATATIVÁ,12.82638888888889,3.6,21.3
3339,2021-12,CUNDINAMARCA,FUNZA,14.71605193292967,4.949,23.182
3340,2021-12,CUNDINAMARCA,GIRARDOT,28.54212765957447,22.3,36.0
3341,2021-12,CUNDINAMARCA,GUADUAS,18.627478753541077,13.9,25.4
3342,2021-12,CUNDINAMARCA,GUASCA,8.977266387726639,1.3,20.9
3343,2021-12,CUNDINAMARCA,GUAYABETAL,23.25689045936396,18.4,29.5
3344,2021-12,CUNDINAMARCA,GUTIÉRREZ,14.905694444444444,8.9,21.9
3345,2021-12,CUNDINAMARCA,LA CALERA,11.834237722419928,2.3,25.5
3346,2021-12,CUNDINAMARCA,LA VEGA,21.17745593759029,12.099,28.157
3347,2021-12,CUNDINAMARCA,MACHETÁ,13.11117625145518,7.224,21.305
3348,2021-12,CUNDINAMARCA,MOSQUERA,14.623750000000001,3.8,23.7
3349,2021-12,CUNDINAMARCA,PACHO,14.999423076923078,10.812,19.931
3350,2021-12,CUNDINAMARCA,PASCA,14.014069730269728,8.238,20.9
3351,2021-12,CUNDINAMARCA,PULÍ,20.765867317633543,17.825,26.575
3352,2021-12,CUNDINAMARCA,QUEBRADANEGRA,22.686944444444446,17.9,29.3
3353,2021-12,CUNDINAMARCA,SIBATÉ,11.89954016298021,5.123,19.349
3354,2021-12,CUNDINAMARCA,SILVANIA,20.425555555555555,15.2,26.1
3355,2021-12,CUNDINAMARCA,SIMIJACA,11.48456271899089,2.51,18.699
3356,2021-12,CUNDINAMARCA,SOPÓ,14.197827731092437,4.256,23.75
3357,2021-12,CUNDINAMARCA,TABIO,14.266108917631042,0.0,22.606
3358,2021-12,CUNDINAMARCA,TAUSA,10.02440605355064,3.853,17.005
3359,2021-12,CUNDINAMARCA,TENA,16.39459990684676,11.488,22.083
3360,2021-12,CUNDINAMARCA,UBATÉ,14.077746870653685,4.8,22.0
3361,2021-12,CUNDINAMARCA,VILLAGÓMEZ,14.598500466853409,4.733,23.765
3362,2021-12,CUNDINAMARCA,VILLAPINZÓN,11.838256292449062,0.5,19.889
3363,2021-12,CUNDINAMARCA,VILLETA,24.36271186440678,18.2,31.3
3364,2021-12,CUNDINAMARCA,YACOPÍ,20.31205673758865,16.6,25.8
3365,2021-12,CUNDINAMARCA,ZIPAQUIRÁ,11.39007177725547,1.0,24.4
3366,2021-12,NARIÑO,ALDANA,12.502475247524753,5.2,20.9
3367,2021-12,NARIÑO,CONSACÁ,19.1422832010582,14.71542,27.45843
3368,2021-12,NARIÑO,CONTADERO,15.856655844155846,9.9,25.1
3369,2021-12,NARIÑO,EL TABLÓN,16.81260623229462,12.4,26.4
3370,2021-12,NARIÑO,IMUÉS,13.651388888888889,9.6,20.8
3371,2021-12,NARIÑO,PASTO,13.291137473831125,5.6,23.1
3372,2021-12,NARIÑO,RICAURTE,17.120833333333334,13.7,21.8
3373,2021-12,NARIÑO,SANDONÁ,17.811036438616494,14.0841,26.75624
3374,2021-12,NARIÑO,TAMINANGO,23.186177715091677,18.3,31.6
3375,2021-12,NARIÑO,TANGUA,13.795069444444445,9.2,22.8
3376,2022-01,CUNDINAMARCA,ANAPOIMA,24.859390862944164,19.0,33.0
3377,2022-01,CUNDINAMARCA,BOJACÁ,11.794117647058824,7.1,15.7
3378,2022-01,CUNDINAMARCA,CABRERA,11.057360406091371,5.8,16.3
3379,2022-01,CUNDINAMARCA,CHOCONTÁ,11.876555681496175,2.819,22.471
3380,2022-01,CUNDINAMARCA,CHÍA,13.019463087248322,3.0,23.5
3381,2022-01,CUNDINAMARCA,COGUA,8.464137931034482,0.7,16.4
3382,2022-01,CUNDINAMARCA,CUCUNUBÁ,12.089814583333332,3.9,22.2
3383,2022-01,CUNDINAMARCA,EL COLEGIO,20.064689832747547,15.46066,28.49015
3384,2022-01,CUNDINAMARCA,FACATATIVÁ,12.509826589595376,0.9,19.7
3385,2022-01,CUNDINAMARCA,FUNZA,13.978412940912154,3.704,23.905
3386,2022-01,CUNDINAMARCA,GIRARDOT,29.710404624277455,23.6,37.1
3387,2022-01,CUNDINAMARCA,GUADUAS,18.271818181818183,13.5,24.8
3388,2022-01,CUNDINAMARCA,GUASCA,9.056091370558375,2.1,20.3
3389,2022-01,CUNDINAMARCA,GUAYABETAL,23.71636363636364,18.9,28.6
3390,2022-01,CUNDINAMARCA,GUTIÉRREZ,13.911305518169582,8.3,22.0
3391,2022-01,CUNDINAMARCA,LA CALERA,11.716465387103732,0.0,27.5
3392,2022-01,CUNDINAMARCA,LA VEGA,20.9779123783032,12.096,29.109
3393,2022-01,CUNDINAMARCA,MACHETÁ,12.347370062836625,5.356,21.134
3394,2022-01,CUNDINAMARCA,MOSQUERA,13.5746192893401,1.6,23.6
3395,2022-01,CUNDINAMARCA,PACHO,14.614574203749719,10.046,21.401
3396,2022-01,CUNDINAMARCA,PASCA,13.349020864702085,7.373,20.8
3397,2022-01,CUNDINAMARCA,PULÍ,20.574703040173727,17.024,27.331
3398,2022-01,CUNDINAMARCA,QUEBRADANEGRA,22.640609137055836,17.8,29.6
3399,2022-01,CUNDINAMARCA,SIBATÉ,11.261602558348295,4.02,20.003
3400,2022-01,CUNDINAMARCA,SILVANIA,20.414027149321267,14.5,26.3
3401,2022-01,CUNDINAMARCA,SIMIJACA,10.515514715794202,2.391,18.348
3402,2022-01,CUNDINAMARCA,SOPÓ,13.518180390397127,3.277,23.732
3403,2022-01,CUNDINAMARCA,TABIO,13.717511836441895,0.0,22.779
3404,2022-01,CUNDINAMARCA,TAUSA,9.22669393258427,1.469,16.29
3405,2022-01,CUNDINAMARCA,TENA,15.999368633610052,10.97,23.139
3406,2022-01,CUNDINAMARCA,UBATÉ,13.040639269406393,2.8,23.5
3407,2022-01,CUNDINAMARCA,VILLAGÓMEZ,15.894347738014854,8.495,26.304
3408,2022-01,CUNDINAMARCA,VILLAPINZÓN,11.584442817144089,0.2,21.93
3409,2022-01,CUNDINAMARCA,VILLETA,23.972832369942196,16.7,31.5
3410,2022-01,CUNDINAMARCA,YACOPÍ,19.783892617449666,16.1,26.0
3411,2022-01,CUNDINAMARCA,ZIPAQUIRÁ,10.5305468164794,0.5,24.0
3412,2022-01,NARIÑO,ALDANA,11.322766570605188,0.3,21.0
3413,2022-01,NARIÑO,CONSACÁ,19.163043988226637,13.04344,28.32238
3414,2022-01,NARIÑO,CONTADERO,14.982464454976304,9.2,25.6
3415,2022-01,NARIÑO,EL TABLÓN,16.347976878612716,12.2,25.6
3416,2022-01,NARIÑO,IMUÉS,13.092105263157896,7.2,20.5
3417,2022-01,NARIÑO,PASTO,11.857450076804914,2.1,22.9
3418,2022-01,NARIÑO,RICAURTE,16.743589743589745,13.5,21.2
3419,2022-01,NARIÑO,SANDONÁ,17.976946261780103,13.38791,27.65324
3420,2022-01,NARIÑO,TAMINANGO,23.958536585365856,19.8,30.7
3421,2022-01,NARIÑO,TANGUA,13.538570465273095,6.9,21.6
3422,2022-02,CUNDINAMARCA,ANAPOIMA,24.09099804305284,18.9,32.2
3423,2022-02,CUNDINAMARCA,BOJACÁ,11.593282149712094,8.2,15.4
3424,2022-02,CUNDINAMARCA,CABRERA,11.327397260273973,6.6,16.0
3425,2022-02,CUNDINAMARCA,CHOCONTÁ,12.326506754148976,2.27,20.349
3426,2022-02,CUNDINAMARCA,CHÍA,13.721372549019607,3.5,24.1
3427,2022-02,CUNDINAMARCA,COGUA,8.881980198019802,0.1,15.4
3428,2022-02,CUNDINAMARCA,CUCUNUBÁ,12.149706457925635,4.4,22.0
3429,2022-02,CUNDINAMARCA,EL COLEGIO,20.438570526711814,15.92327,28.20685
3430,2022-02,CUNDINAMARCA,FACATATIVÁ,12.147450980392156,2.7,20.0
3431,2022-02,CUNDINAMARCA,FUNZA,14.059656859609849,4.128,22.284
3432,2022-02,CUNDINAMARCA,GIRARDOT,28.243080357142855,21.7,35.7
3433,2022-02,CUNDINAMARCA,GUADUAS,18.256338028169015,13.7,26.9
3434,2022-02,CUNDINAMARCA,GUASCA,8.174142997061704,1.0,18.1
3435,2022-02,CUNDINAMARCA,GUAYABETAL,23.215384615384615,19.9,28.3
3436,2022-02,CUNDINAMARCA,GUTIÉRREZ,13.879967689822296,8.5,20.8
3437,2022-02,CUNDINAMARCA,LA CALERA,11.07795786178666,1.6,25.3
3438,2022-02,CUNDINAMARCA,LA VEGA,20.70037420886076,12.099,29.558
3439,2022-02,CUNDINAMARCA,MACHETÁ,12.085106104186641,7.098,19.39
3440,2022-02,CUNDINAMARCA,MOSQUERA,13.772015655577299,1.9,22.9
3441,2022-02,CUNDINAMARCA,PACHO,14.3915259235256,10.65,20.096
3442,2022-02,CUNDINAMARCA,PASCA,13.502824677109096,7.805,20.5
3443,2022-02,CUNDINAMARCA,PULÍ,20.432932650649864,0.0,27.153
3444,2022-02,CUNDINAMARCA,QUEBRADANEGRA,22.257534246575343,17.6,29.8
3445,2022-02,CUNDINAMARCA,SIBATÉ,11.314329712460063,5.066,17.825
3446,2022-02,CUNDINAMARCA,SILVANIA,20.093881453154875,15.2,26.1
3447,2022-02,CUNDINAMARCA,SIMIJACA,10.64406845809341,2.449,18.363
3448,2022-02,CUNDINAMARCA,SOACHA,9.9189875,5.607,14.644
3449,2022-02,CUNDINAMARCA,SOPÓ,13.894423874880307,3.768,23.043
3450,2022-02,CUNDINAMARCA,TABIO,14.635121118012423,3.855,21.754
3451,2022-02,CUNDINAMARCA,TAUSA,9.128857967297211,1.003,16.279
3452,2022-02,CUNDINAMARCA,TENA,15.679871369294604,11.533,23.104
3453,2022-02,CUNDINAMARCA,UBATÉ,13.27806324110672,3.9,21.5
3454,2022-02,CUNDINAMARCA,VILLAGÓMEZ,16.069206202046036,8.538,23.375
3455,2022-02,CUNDINAMARCA,VILLAPINZÓN,11.051929453746911,0.3,19.887
3456,2022-02,CUNDINAMARCA,VILLETA,23.54050880626223,18.0,31.5
3457,2022-02,CUNDINAMARCA,YACOPÍ,19.973727087576375,16.5,27.7
3458,2022-02,CUNDINAMARCA,ZIPAQUIRÁ,10.543927894211578,0.4,21.8
3459,2022-02,NARIÑO,ALDANA,11.477937649880097,4.2,19.5
3460,2022-02,NARIÑO,CONSACÁ,19.631202248565014,15.08166,27.52971
3461,2022-02,NARIÑO,CONTADERO,15.247117296222664,9.5,24.8
3462,2022-02,NARIÑO,EL TABLÓN,16.346470588235295,12.3,25.6
