departamento,municipio,anio,mes,precipitacion_acumulada
CUNDINAMARCA,RICAURTE,2019,10,171.4
CUNDINAMARCA,RICAURTE,2019,11,62.2
CUNDINAMARCA,RICAURTE,2019,12,22.400000000000002
CUNDINAMARCA,RICAURTE,2020,1,5.8
CUNDINAMARCA,RICAURTE,2020,2,39.800000000000004
CUNDINAMARCA,RICAURTE,2020,3,84.4
CUNDINAMARCA,RICAURTE,2020,4,42.2
CUNDINAMARCA,RICAURTE,2020,5,65.8
CUNDINAMARCA,RICAURTE,2020,6,115.8
CUNDINAMARCA,RICAURTE,2020,7,92.0
CUNDINAMARCA,RICAURTE,2020,8,95.4
CUNDINAMARCA,RICAURTE,2020,9,24.2
CUNDINAMARCA,RICAURTE,2020,10,81.4
CUNDINAMARCA,RICAURTE,2020,11,177.2
CUNDINAMARCA,RICAURTE,2020,12,23.0
CUNDINAMARCA,RICAURTE,2021,1,2.6
CUNDINAMARCA,RICAURTE,2021,2,62.800000000000004
CUNDINAMARCA,RICAURTE,2021,3,98.60000000000001
CUNDINAMARCA,RICAURTE,2021,4,39.800000000000004
CUNDINAMARCA,RICAURTE,2021,5,55.0
CUNDINAMARCA,RICAURTE,2021,6,125.4
CUNDINAMARCA,RICAURTE,2021,7,28.4
CUNDINAMARCA,RICAURTE,2021,8,57.0
CUNDINAMARCA,RICAURTE,2021,9,0.8
CUNDINAMARCA,RICAURTE,2021,10,0.0
CUNDINAMARCA,RICAURTE,2022,5,71.8
CUNDINAMARCA,RICAURTE,2022,6,72.4
CUNDINAMARCA,RICAURTE,2022,7,32.9
CUNDINAMARCA,RICAURTE,2022,8,20.8
CUNDINAMARCA,RICAURTE,2022,9,50.9
CUNDINAMARCA,RICAURTE,2022,10,59.6
CUNDINAMARCA,RICAURTE,2022,11,0.0
CUNDINAMARCA,RICAURTE,2022,12,0.0
CUNDINAMARCA,RICAURTE,2023,1,14.2
CUNDINAMARCA,RICAURTE,2023,2,0.0
CUNDINAMARCA,SAN BERNARDO,2015,3,102.7
CUNDINAMARCA,SAN BERNARDO,2015,4,76.5
CUNDINAMARCA,SAN BERNARDO,2015,5,32.3
CUNDINAMARCA,SAN BERNARDO,2015,6,77.0
CUNDINAMARCA,SAN BERNARDO,2015,7,43.5
CUNDINAMARCA,SAN BERNARDO,2015,8,45.1
CUNDINAMARCA,SAN BERNARDO,2015,9,68.0
CUNDINAMARCA,SAN BERNARDO,2015,10,69.3
CUNDINAMARCA,SAN BERNARDO,2015,11,96.0
CUNDINAMARCA,SAN BERNARDO,2015,12,8.7
CUNDINAMARCA,SAN BERNARDO,2016,1,49.8
CUNDINAMARCA,SAN BERNARDO,2016,2,40.7
CUNDINAMARCA,SAN BERNARDO,2016,3,64.4
CUNDINAMARCA,SAN BERNARDO,2016,4,118.7
CUNDINAMARCA,SAN BERNARDO,2016,5,103.0
CUNDINAMARCA,SAN BERNARDO,2016,6,75.6
CUNDINAMARCA,SAN BERNARDO,2016,7,92.6
CUNDINAMARCA,SAN BERNARDO,2016,8,71.8
CUNDINAMARCA,SAN BERNARDO,2016,9,92.1
CUNDINAMARCA,SAN BERNARDO,2016,10,124.9
CUNDINAMARCA,SAN BERNARDO,2016,11,148.0
CUNDINAMARCA,SAN BERNARDO,2016,12,61.5
CUNDINAMARCA,SAN BERNARDO,2017,1,93.2
CUNDINAMARCA,SAN BERNARDO,2017,2,127.1
CUNDINAMARCA,SAN BERNARDO,2017,3,181.8
CUNDINAMARCA,SAN BERNARDO,2017,4,172.7
CUNDINAMARCA,SAN BERNARDO,2017,5,170.3
CUNDINAMARCA,SAN BERNARDO,2017,6,87.0
CUNDINAMARCA,SAN BERNARDO,2017,7,81.1
CUNDINAMARCA,SAN BERNARDO,2017,8,53.0
CUNDINAMARCA,SAN BERNARDO,2017,9,74.2
CUNDINAMARCA,SAN BERNARDO,2017,10,83.9
CUNDINAMARCA,SAN BERNARDO,2017,11,117.10000000000001
CUNDINAMARCA,SAN BERNARDO,2017,12,143.1
CUNDINAMARCA,SAN BERNARDO,2018,1,40.0
CUNDINAMARCA,SAN BERNARDO,2018,2,244.7
CUNDINAMARCA,SAN BERNARDO,2018,3,49.4
CUNDINAMARCA,SAN BERNARDO,2018,4,103.8
CUNDINAMARCA,SAN BERNARDO,2018,5,66.0
CUNDINAMARCA,SAN BERNARDO,2018,6,80.2
CUNDINAMARCA,SAN BERNARDO,2018,7,73.5
CUNDINAMARCA,SAN BERNARDO,2018,8,47.8
CUNDINAMARCA,SAN BERNARDO,2018,9,55.2
CUNDINAMARCA,SAN BERNARDO,2018,10,119.6
CUNDINAMARCA,SAN BERNARDO,2018,11,100.3
CUNDINAMARCA,SAN BERNARDO,2018,12,45.5
CUNDINAMARCA,SAN BERNARDO,2019,1,18.299999999999997
CUNDINAMARCA,SAN BERNARDO,2019,2,24.8
CUNDINAMARCA,SAN BERNARDO,2019,3,21.0
CUNDINAMARCA,SAN BERNARDO,2019,6,25.2
CUNDINAMARCA,SAN BERNARDO,2019,7,47.8
CUNDINAMARCA,SAN BERNARDO,2019,8,36.2
CUNDINAMARCA,SAN BERNARDO,2019,9,108.89999999999999
CUNDINAMARCA,SAN BERNARDO,2019,10,121.3
CUNDINAMARCA,SAN BERNARDO,2020,3,3.1
CUNDINAMARCA,SAN BERNARDO,2020,4,15.3
CUNDINAMARCA,SAN BERNARDO,2020,5,58.1
CUNDINAMARCA,SAN BERNARDO,2020,6,60.7
CUNDINAMARCA,SAN BERNARDO,2020,7,140.6
CUNDINAMARCA,SAN BERNARDO,2020,8,110.4
CUNDINAMARCA,SAN BERNARDO,2020,9,76.8
CUNDINAMARCA,SAN BERNARDO,2020,10,91.8
CUNDINAMARCA,SAN BERNARDO,2020,11,176.5
CUNDINAMARCA,SAN BERNARDO,2020,12,4.9
CUNDINAMARCA,SAN BERNARDO,2021,1,3.2
CUNDINAMARCA,SAN BERNARDO,2021,2,202.9
CUNDINAMARCA,SAN BERNARDO,2021,3,203.1
CUNDINAMARCA,SAN CAYETANO,2015,1,20.2
CUNDINAMARCA,SAN CAYETANO,2015,2,76.0
CUNDINAMARCA,SAN CAYETANO,2015,3,195.4
CUNDINAMARCA,SAN CAYETANO,2015,4,108.60000000000001
CUNDINAMARCA,SAN CAYETANO,2015,5,26.6
CUNDINAMARCA,SAN CAYETANO,2015,6,17.5
CUNDINAMARCA,SAN CAYETANO,2015,7,10.0
CUNDINAMARCA,SAN CAYETANO,2015,8,4.3
CUNDINAMARCA,SAN CAYETANO,2015,9,13.2
CUNDINAMARCA,SAN CAYETANO,2015,10,39.800000000000004
CUNDINAMARCA,SAN CAYETANO,2015,11,61.7
CUNDINAMARCA,SAN CAYETANO,2015,12,2.0
CUNDINAMARCA,SAN CAYETANO,2016,1,54.3
CUNDINAMARCA,SAN CAYETANO,2016,2,37.5
CUNDINAMARCA,SAN CAYETANO,2016,3,57.6
CUNDINAMARCA,SAN CAYETANO,2016,4,162.1
CUNDINAMARCA,SAN CAYETANO,2016,5,106.3
CUNDINAMARCA,SAN CAYETANO,2016,6,11.5
CUNDINAMARCA,SAN CAYETANO,2016,7,12.0
CUNDINAMARCA,SAN CAYETANO,2016,8,15.6
CUNDINAMARCA,SAN CAYETANO,2016,9,76.9
CUNDINAMARCA,SAN CAYETANO,2016,10,97.9
CUNDINAMARCA,SAN CAYETANO,2016,11,247.1
CUNDINAMARCA,SAN CAYETANO,2016,12,147.9
CUNDINAMARCA,SAN CAYETANO,2017,1,104.2
CUNDINAMARCA,SAN CAYETANO,2017,2,151.8
CUNDINAMARCA,SAN CAYETANO,2017,3,256.7
CUNDINAMARCA,SAN CAYETANO,2017,4,114.8
CUNDINAMARCA,SAN CAYETANO,2017,5,166.2
CUNDINAMARCA,SAN CAYETANO,2017,6,124.6
CUNDINAMARCA,SAN CAYETANO,2017,7,27.4
CUNDINAMARCA,SAN CAYETANO,2017,8,2.3000000000000003
CUNDINAMARCA,SAN CAYETANO,2017,9,59.0
CUNDINAMARCA,SAN CAYETANO,2017,10,149.4
CUNDINAMARCA,SAN CAYETANO,2017,11,248.3
CUNDINAMARCA,SAN CAYETANO,2017,12,84.9
CUNDINAMARCA,SAN CAYETANO,2018,1,111.8
CUNDINAMARCA,SAN CAYETANO,2018,2,163.6
CUNDINAMARCA,SAN CAYETANO,2018,3,179.2
CUNDINAMARCA,SAN CAYETANO,2018,4,243.4
CUNDINAMARCA,SAN CAYETANO,2018,5,116.0
CUNDINAMARCA,SAN CAYETANO,2018,6,0.0
CUNDINAMARCA,SAN CAYETANO,2018,7,0.0
CUNDINAMARCA,SAN CAYETANO,2018,8,0.0
CUNDINAMARCA,SAN CAYETANO,2018,9,0.0
CUNDINAMARCA,SAN CAYETANO,2018,10,0.0
CUNDINAMARCA,SAN CAYETANO,2018,11,0.0
CUNDINAMARCA,SAN CAYETANO,2018,12,0.0
CUNDINAMARCA,SAN CAYETANO,2019,1,0.0
CUNDINAMARCA,SAN CAYETANO,2019,2,0.0
CUNDINAMARCA,SAN CAYETANO,2019,3,0.0
CUNDINAMARCA,SAN CAYETANO,2019,8,0.0
CUNDINAMARCA,SAN CAYETANO,2019,9,0.0
CUNDINAMARCA,SAN CAYETANO,2019,10,0.0
CUNDINAMARCA,SAN CAYETANO,2019,11,0.0
CUNDINAMARCA,SAN CAYETANO,2019,12,0.0
CUNDINAMARCA,SAN CAYETANO,2020,1,2.0999999999999996
CUNDINAMARCA,SAN CAYETANO,2020,2,68.2
CUNDINAMARCA,SAN CAYETANO,2020,3,146.3
CUNDINAMARCA,SAN CAYETANO,2020,4,15.200000000000001
CUNDINAMARCA,SAN CAYETANO,2021,4,68.8
CUNDINAMARCA,SAN CAYETANO,2021,5,14.5
CUNDINAMARCA,SAN CAYETANO,2022,5,0.0
CUNDINAMARCA,SAN CAYETANO,2022,6,13.6
CUNDINAMARCA,SASAIMA,2016,6,12.8
CUNDINAMARCA,SASAIMA,2016,7,0.0
CUNDINAMARCA,SASAIMA,2016,8,4.6000000000000005
CUNDINAMARCA,SASAIMA,2016,9,100.7
CUNDINAMARCA,SASAIMA,2017,2,85.9
CUNDINAMARCA,SASAIMA,2017,3,21.4
CUNDINAMARCA,SASAIMA,2017,5,3.8000000000000003
CUNDINAMARCA,SASAIMA,2017,6,107.10000000000001
CUNDINAMARCA,SASAIMA,2017,7,16.3
CUNDINAMARCA,SASAIMA,2017,8,82.5
CUNDINAMARCA,SASAIMA,2017,9,13.7
CUNDINAMARCA,SASAIMA,2017,10,124.7
CUNDINAMARCA,SASAIMA,2017,11,581.3
CUNDINAMARCA,SASAIMA,2017,12,208.1
CUNDINAMARCA,SASAIMA,2018,1,190.70000000000002
CUNDINAMARCA,SASAIMA,2018,2,58.5
CUNDINAMARCA,SASAIMA,2018,3,201.2
CUNDINAMARCA,SASAIMA,2018,4,194.5
CUNDINAMARCA,SASAIMA,2018,5,260.2
CUNDINAMARCA,SASAIMA,2018,6,42.4
CUNDINAMARCA,SASAIMA,2018,7,39.300000000000004
CUNDINAMARCA,SASAIMA,2018,8,19.900000000000002
CUNDINAMARCA,SASAIMA,2018,9,123.8
CUNDINAMARCA,SASAIMA,2018,10,499.5
CUNDINAMARCA,SASAIMA,2018,11,352.8
CUNDINAMARCA,SASAIMA,2018,12,29.3
CUNDINAMARCA,SASAIMA,2019,1,89.5
CUNDINAMARCA,SASAIMA,2019,2,7.1000000000000005
CUNDINAMARCA,SASAIMA,2019,3,290.3
CUNDINAMARCA,SASAIMA,2019,4,281.9
CUNDINAMARCA,SASAIMA,2019,5,262.8
CUNDINAMARCA,SASAIMA,2019,6,92.3
CUNDINAMARCA,SASAIMA,2019,7,26.8
CUNDINAMARCA,SASAIMA,2019,8,17.8
CUNDINAMARCA,SILVANIA,2019,3,184.4
CUNDINAMARCA,SILVANIA,2019,4,661.6
CUNDINAMARCA,SILVANIA,2019,5,293.0
CUNDINAMARCA,SILVANIA,2019,6,141.0
CUNDINAMARCA,SILVANIA,2019,7,123.2
CUNDINAMARCA,SILVANIA,2019,8,38.4
CUNDINAMARCA,SILVANIA,2019,9,114.8
CUNDINAMARCA,SILVANIA,2019,10,203.0
CUNDINAMARCA,SILVANIA,2019,11,286.2
CUNDINAMARCA,SILVANIA,2019,12,75.8
CUNDINAMARCA,SILVANIA,2020,1,38.4
CUNDINAMARCA,SILVANIA,2020,2,101.2
CUNDINAMARCA,SILVANIA,2020,3,209.8
CUNDINAMARCA,SILVANIA,2020,4,111.2
CUNDINAMARCA,SILVANIA,2020,5,106.0
CUNDINAMARCA,SILVANIA,2020,6,71.60000000000001
CUNDINAMARCA,SILVANIA,2020,7,142.4
CUNDINAMARCA,SILVANIA,2020,8,72.4
CUNDINAMARCA,SILVANIA,2020,9,56.2
CUNDINAMARCA,SILVANIA,2020,10,129.4
CUNDINAMARCA,SILVANIA,2020,11,128.8
CUNDINAMARCA,SILVANIA,2020,12,81.6
CUNDINAMARCA,SILVANIA,2021,1,21.0
CUNDINAMARCA,SILVANIA,2021,2,235.4
CUNDINAMARCA,SILVANIA,2021,3,228.2
CUNDINAMARCA,SILVANIA,2021,4,151.0
CUNDINAMARCA,SILVANIA,2021,5,75.4
CUNDINAMARCA,SILVANIA,2021,6,138.4
CUNDINAMARCA,SILVANIA,2021,7,80.8
CUNDINAMARCA,SILVANIA,2021,8,156.8
CUNDINAMARCA,SILVANIA,2021,9,41.8
CUNDINAMARCA,SILVANIA,2021,11,122.8
CUNDINAMARCA,SILVANIA,2021,12,108.0
CUNDINAMARCA,SILVANIA,2022,1,7.4
CUNDINAMARCA,SILVANIA,2022,2,127.4
CUNDINAMARCA,SILVANIA,2022,3,0.8
CUNDINAMARCA,SILVANIA,2022,4,319.6
CUNDINAMARCA,SILVANIA,2022,5,236.0
CUNDINAMARCA,SILVANIA,2022,6,320.4
CUNDINAMARCA,SILVANIA,2022,7,227.0
CUNDINAMARCA,SILVANIA,2022,8,96.8
CUNDINAMARCA,SILVANIA,2022,9,176.8
CUNDINAMARCA,SILVANIA,2022,10,336.0
CUNDINAMARCA,SILVANIA,2022,11,5.2
CUNDINAMARCA,SILVANIA,2022,12,183.8
CUNDINAMARCA,SILVANIA,2023,1,323.0
CUNDINAMARCA,SILVANIA,2023,2,162.0
CUNDINAMARCA,SILVANIA,2023,3,251.20000000000002
CUNDINAMARCA,SUBACHOQUE,2015,6,50.9
CUNDINAMARCA,SUBACHOQUE,2015,7,35.1
CUNDINAMARCA,SUBACHOQUE,2015,8,19.2
CUNDINAMARCA,SUBACHOQUE,2015,9,6.9
CUNDINAMARCA,SUBACHOQUE,2015,10,35.2
CUNDINAMARCA,SUBACHOQUE,2015,11,69.8
CUNDINAMARCA,SUBACHOQUE,2015,12,3.9000000000000004
CUNDINAMARCA,SUBACHOQUE,2016,1,14.299999999999999
CUNDINAMARCA,SUBACHOQUE,2016,2,63.300000000000004
CUNDINAMARCA,SUBACHOQUE,2016,3,199.1
CUNDINAMARCA,SUBACHOQUE,2016,4,331.3
CUNDINAMARCA,SUBACHOQUE,2016,5,282.1
CUNDINAMARCA,SUBACHOQUE,2016,6,118.6
CUNDINAMARCA,SUBACHOQUE,2016,7,120.0
CUNDINAMARCA,SUBACHOQUE,2016,8,114.7
CUNDINAMARCA,SUBACHOQUE,2016,9,1402.0
CUNDINAMARCA,SUBACHOQUE,2016,10,2687.1
CUNDINAMARCA,SUBACHOQUE,2016,11,308.4
CUNDINAMARCA,SUBACHOQUE,2016,12,109.4
CUNDINAMARCA,SUBACHOQUE,2017,1,32.6
CUNDINAMARCA,SUBACHOQUE,2017,2,85.6
CUNDINAMARCA,SUBACHOQUE,2017,3,259.6
CUNDINAMARCA,SUBACHOQUE,2017,4,166.0
CUNDINAMARCA,SUBACHOQUE,2017,5,217.7
CUNDINAMARCA,SUBACHOQUE,2017,6,183.4
CUNDINAMARCA,SUBACHOQUE,2017,7,53.5
CUNDINAMARCA,SUBACHOQUE,2017,8,74.0
CUNDINAMARCA,SUBACHOQUE,2017,9,161.5
CUNDINAMARCA,SUBACHOQUE,2017,10,190.6
CUNDINAMARCA,SUBACHOQUE,2017,11,369.8
CUNDINAMARCA,SUBACHOQUE,2017,12,233.5
CUNDINAMARCA,SUBACHOQUE,2018,1,75.8
CUNDINAMARCA,SUBACHOQUE,2018,2,183.9
CUNDINAMARCA,SUBACHOQUE,2018,3,116.8
CUNDINAMARCA,SUBACHOQUE,2018,4,143.5
CUNDINAMARCA,SUBACHOQUE,2018,5,132.8
CUNDINAMARCA,SUBACHOQUE,2018,6,168.8
CUNDINAMARCA,SUBACHOQUE,2018,7,159.8
CUNDINAMARCA,SUBACHOQUE,2018,8,74.1
CUNDINAMARCA,SUBACHOQUE,2018,9,120.7
CUNDINAMARCA,SUBACHOQUE,2018,10,269.0
CUNDINAMARCA,SUBACHOQUE,2018,11,197.5
CUNDINAMARCA,SUBACHOQUE,2018,12,9.8
CUNDINAMARCA,SUBACHOQUE,2019,1,17.8
CUNDINAMARCA,SUBACHOQUE,2019,2,157.1
CUNDINAMARCA,SUBACHOQUE,2019,3,21.099999999999998
CUNDINAMARCA,SUBACHOQUE,2019,6,80.7
CUNDINAMARCA,SUBACHOQUE,2019,7,68.3
CUNDINAMARCA,SUBACHOQUE,2019,8,93.5
CUNDINAMARCA,SUBACHOQUE,2019,9,126.0
CUNDINAMARCA,SUBACHOQUE,2019,10,291.6
CUNDINAMARCA,SUBACHOQUE,2020,1,0.0
CUNDINAMARCA,SUBACHOQUE,2020,2,10.9
CUNDINAMARCA,SUBACHOQUE,2020,3,8.3
CUNDINAMARCA,SUBACHOQUE,2020,4,66.3
CUNDINAMARCA,SUBACHOQUE,2020,5,72.2
CUNDINAMARCA,SUBACHOQUE,2020,6,89.8
CUNDINAMARCA,SUBACHOQUE,2020,7,165.2
CUNDINAMARCA,SUBACHOQUE,2020,8,103.0
CUNDINAMARCA,SUBACHOQUE,2020,9,169.5
CUNDINAMARCA,SUBACHOQUE,2020,10,98.1
CUNDINAMARCA,SUBACHOQUE,2020,11,272.2
CUNDINAMARCA,SUBACHOQUE,2020,12,32.8
CUNDINAMARCA,SUBACHOQUE,2021,1,20.7
CUNDINAMARCA,SUBACHOQUE,2021,2,85.6
CUNDINAMARCA,SUBACHOQUE,2021,3,228.0
CUNDINAMARCA,SUESCA,2015,1,7.9
CUNDINAMARCA,SUESCA,2015,2,23.0
CUNDINAMARCA,SUESCA,2015,3,18.400000000000002
CUNDINAMARCA,SUESCA,2015,4,18.900000000000002
CUNDINAMARCA,SUESCA,2015,5,28.8
CUNDINAMARCA,SUESCA,2015,6,85.7
CUNDINAMARCA,SUESCA,2015,7,60.7
CUNDINAMARCA,SUESCA,2015,8,40.5
CUNDINAMARCA,SUESCA,2015,9,15.1
CUNDINAMARCA,SUESCA,2015,10,4.0
CUNDINAMARCA,SUESCA,2015,11,0.0
CUNDINAMARCA,SUESCA,2015,12,0.0
CUNDINAMARCA,SUESCA,2016,1,0.0
CUNDINAMARCA,SUESCA,2016,2,0.0
CUNDINAMARCA,SUESCA,2016,3,0.0
CUNDINAMARCA,SUESCA,2016,4,0.0
CUNDINAMARCA,SUESCA,2016,5,35.300000000000004
CUNDINAMARCA,SUESCA,2016,6,63.2
CUNDINAMARCA,SUESCA,2016,7,50.300000000000004
CUNDINAMARCA,SUESCA,2016,8,45.5
CUNDINAMARCA,SUESCA,2016,9,41.4
CUNDINAMARCA,SUESCA,2016,10,30.5
CUNDINAMARCA,SUESCA,2016,11,34.3
CUNDINAMARCA,SUESCA,2016,12,19.4
CUNDINAMARCA,SUESCA,2017,1,35.6
CUNDINAMARCA,SUESCA,2017,2,13.2
CUNDINAMARCA,SUESCA,2017,3,47.9
CUNDINAMARCA,SUESCA,2017,4,4.0
CUNDINAMARCA,SUESCA,2017,5,2.5
CUNDINAMARCA,SUESCA,2017,6,0.1
CUNDINAMARCA,SUESCA,2017,7,3.0
CUNDINAMARCA,SUESCA,2017,8,0.0
CUNDINAMARCA,SUESCA,2017,9,1.0
CUNDINAMARCA,SUESCA,2017,10,0.0
CUNDINAMARCA,SUESCA,2017,11,0.9
CUNDINAMARCA,SUESCA,2017,12,8.6
CUNDINAMARCA,SUESCA,2018,1,4.7
CUNDINAMARCA,SUESCA,2018,2,3.4000000000000004
CUNDINAMARCA,SUESCA,2018,3,20.5
CUNDINAMARCA,SUESCA,2018,4,86.0
CUNDINAMARCA,SUESCA,2018,5,36.4
CUNDINAMARCA,SUESCA,2018,6,48.9
CUNDINAMARCA,SUESCA,2018,7,50.2
CUNDINAMARCA,SUESCA,2018,8,43.800000000000004
CUNDINAMARCA,SUESCA,2018,9,16.6
CUNDINAMARCA,SUESCA,2018,10,60.800000000000004
CUNDINAMARCA,SUESCA,2018,11,11.0
CUNDINAMARCA,SUESCA,2018,12,2.3000000000000003
CUNDINAMARCA,SUESCA,2019,1,6.9
CUNDINAMARCA,SUESCA,2019,2,2.2
CUNDINAMARCA,SUESCA,2019,3,16.5
CUNDINAMARCA,SUESCA,2019,4,19.1
CUNDINAMARCA,SUESCA,2019,5,34.9
CUNDINAMARCA,SUESCA,2019,6,53.6
CUNDINAMARCA,SUESCA,2019,7,32.0
CUNDINAMARCA,SUESCA,2019,8,31.0
CUNDINAMARCA,SUESCA,2019,9,18.400000000000002
CUNDINAMARCA,SUESCA,2019,10,31.6
CUNDINAMARCA,SUESCA,2019,11,11.8
CUNDINAMARCA,SUESCA,2019,12,0.0
CUNDINAMARCA,SUESCA,2020,1,1.4000000000000001
CUNDINAMARCA,SUESCA,2020,2,0.0
CUNDINAMARCA,SUESCA,2020,3,0.0
CUNDINAMARCA,SUESCA,2020,4,0.0
CUNDINAMARCA,SUESCA,2020,9,6.4
CUNDINAMARCA,SUESCA,2020,10,23.900000000000002
CUNDINAMARCA,SUESCA,2020,11,88.60000000000001
CUNDINAMARCA,SUESCA,2020,12,14.4
CUNDINAMARCA,SUESCA,2021,1,7.8
CUNDINAMARCA,SUESCA,2021,2,1.4000000000000001
CUNDINAMARCA,SUESCA,2021,3,0.0
CUNDINAMARCA,SUESCA,2021,4,10.5
CUNDINAMARCA,SUESCA,2021,5,40.9
CUNDINAMARCA,SUESCA,2021,6,50.300000000000004
CUNDINAMARCA,SUESCA,2021,7,41.800000000000004
CUNDINAMARCA,SUESCA,2021,8,41.0
CUNDINAMARCA,SUESCA,2021,9,27.0
CUNDINAMARCA,SUESCA,2021,10,56.2
CUNDINAMARCA,SUESCA,2021,11,12.6
CUNDINAMARCA,SUESCA,2021,12,10.2
CUNDINAMARCA,SUESCA,2022,1,0.1
CUNDINAMARCA,SUESCA,2022,2,13.700000000000001
CUNDINAMARCA,SUESCA,2022,3,0.1
CUNDINAMARCA,SUESCA,2022,4,84.9
CUNDINAMARCA,SUESCA,2022,5,40.1
CUNDINAMARCA,SUESCA,2022,6,38.9
CUNDINAMARCA,SUESCA,2022,7,35.2
CUNDINAMARCA,SUESCA,2022,8,39.9
CUNDINAMARCA,SUESCA,2022,9,31.0
CUNDINAMARCA,SUESCA,2022,10,23.1
CUNDINAMARCA,SUESCA,2022,11,0.0
CUNDINAMARCA,SUESCA,2022,12,2.5
CUNDINAMARCA,SUESCA,2023,1,2.1
CUNDINAMARCA,SUESCA,2023,2,7.4
CUNDINAMARCA,SUESCA,2023,3,41.1
CUNDINAMARCA,SUESCA,2023,9,1.2000000000000002
CUNDINAMARCA,SUESCA,2023,10,6.4
CUNDINAMARCA,TIBACUY,2016,6,29.9
CUNDINAMARCA,TIBACUY,2016,7,43.2
CUNDINAMARCA,TIBACUY,2016,8,24.7
CUNDINAMARCA,TIBACUY,2016,9,72.5
CUNDINAMARCA,TIBACUY,2017,2,50.4
CUNDINAMARCA,TIBACUY,2017,3,104.9
CUNDINAMARCA,TIBACUY,2017,5,44.0
CUNDINAMARCA,TIBACUY,2017,6,76.8
CUNDINAMARCA,TIBACUY,2017,7,13.0
CUNDINAMARCA,TIBACUY,2017,8,21.1
CUNDINAMARCA,TIBACUY,2017,9,39.0
CUNDINAMARCA,TIBACUY,2017,10,41.300000000000004
CUNDINAMARCA,TIBACUY,2017,11,121.7
CUNDINAMARCA,TIBACUY,2017,12,100.1
CUNDINAMARCA,TIBACUY,2018,1,31.7
CUNDINAMARCA,TIBACUY,2018,2,162.3
CUNDINAMARCA,TIBACUY,2018,3,81.5
CUNDINAMARCA,TIBACUY,2018,4,123.3
CUNDINAMARCA,TIBACUY,2019,5,0.0
CUNDINAMARCA,TIBACUY,2019,6,9.3
CUNDINAMARCA,TIBACUY,2019,9,90.2
CUNDINAMARCA,TIBACUY,2019,10,119.10000000000001
CUNDINAMARCA,TIBACUY,2019,11,127.3
CUNDINAMARCA,TIBACUY,2019,12,59.1
CUNDINAMARCA,TIBACUY,2020,1,45.5
CUNDINAMARCA,TIBACUY,2020,2,136.0
CUNDINAMARCA,TIBACUY,2020,3,161.6
CUNDINAMARCA,TIBACUY,2020,4,0.4
CUNDINAMARCA,TIBACUY,2020,5,0.30000000000000004
CUNDINAMARCA,TIBIRITA,2017,1,0.0
CUNDINAMARCA,TIBIRITA,2017,2,0.0
CUNDINAMARCA,TIBIRITA,2017,3,0.6
CUNDINAMARCA,TIBIRITA,2017,4,0.0
CUNDINAMARCA,TIBIRITA,2017,5,0.0
CUNDINAMARCA,TIBIRITA,2017,6,0.0
CUNDINAMARCA,TIBIRITA,2017,7,0.1
CUNDINAMARCA,TIBIRITA,2017,8,32.1
CUNDINAMARCA,TIBIRITA,2017,10,0.0
CUNDINAMARCA,TIBIRITA,2017,11,0.0
CUNDINAMARCA,TIBIRITA,2017,12,0.0
CUNDINAMARCA,TIBIRITA,2018,1,0.0
CUNDINAMARCA,TIBIRITA,2018,2,0.0
CUNDINAMARCA,TIBIRITA,2018,3,0.0
CUNDINAMARCA,TIBIRITA,2018,4,0.0
CUNDINAMARCA,TIBIRITA,2018,5,0.1
CUNDINAMARCA,TIBIRITA,2018,6,0.0
CUNDINAMARCA,TIBIRITA,2018,7,22.7
CUNDINAMARCA,TIBIRITA,2018,8,40.6
CUNDINAMARCA,TIBIRITA,2018,9,97.3
CUNDINAMARCA,TIBIRITA,2018,10,135.8
CUNDINAMARCA,TIBIRITA,2018,11,23.5
CUNDINAMARCA,TIBIRITA,2018,12,1.1
CUNDINAMARCA,TIBIRITA,2019,1,17.6
CUNDINAMARCA,TIBIRITA,2019,2,17.900000000000002
CUNDINAMARCA,TIBIRITA,2019,3,22.5
CUNDINAMARCA,TIBIRITA,2019,4,0.0
CUNDINAMARCA,TIBIRITA,2019,5,0.2
CUNDINAMARCA,TIBIRITA,2019,6,70.8
CUNDINAMARCA,TIBIRITA,2019,7,170.9
CUNDINAMARCA,TIBIRITA,2019,8,147.3
CUNDINAMARCA,TIBIRITA,2019,9,72.0
CUNDINAMARCA,TIBIRITA,2019,10,19.599999999999998
CUNDINAMARCA,TOCANCIPÁ,2015,11,35.2
CUNDINAMARCA,TOCANCIPÁ,2015,12,7.7
CUNDINAMARCA,TOCANCIPÁ,2016,1,50.099999999999994
CUNDINAMARCA,TOCANCIPÁ,2016,2,0.2
CUNDINAMARCA,TOCANCIPÁ,2016,3,82.4
CUNDINAMARCA,TOCANCIPÁ,2016,4,137.9
CUNDINAMARCA,TOCANCIPÁ,2016,5,103.7
CUNDINAMARCA,TOCANCIPÁ,2016,6,33.9
CUNDINAMARCA,TOCANCIPÁ,2016,7,53.5
CUNDINAMARCA,TOCANCIPÁ,2016,8,26.2
CUNDINAMARCA,TOCANCIPÁ,2016,9,56.1
CUNDINAMARCA,TOCANCIPÁ,2016,10,82.3
CUNDINAMARCA,TOCANCIPÁ,2016,11,118.3
CUNDINAMARCA,TOCANCIPÁ,2016,12,4.2
CUNDINAMARCA,TOCANCIPÁ,2017,1,47.6
